計算 7×2/9，請用假分數回答。,0,9/7,14/9,2/63,7/9,14/9,整數乘以分數的計算方法：用整數乘以分子，分母保持不變。所以7×2/9＝(7×2)/9＝14/9。題目要求假分數，14/9的分子14大於分母9，已經是假分數，所以答案就是14/9。,1
計算 4×3/8，請用最簡分數回答。,0,12/8,3/2,4/3,8/3,3/2,整數乘以分數：整數乘以分子，分母不變。4×3/8＝(4×3)/8＝12/8。接著約分：12和8的最大公因數是4，12÷4＝3，8÷4＝2，所以12/8＝3/2。答案是3/2。,1
計算 2/7×3/5，請用最簡分數回答。,1,,,,,6/35,分數乘以分數的計算方法：分子乘以分子，分母乘以分母。2/7×3/5＝(2×3)/(7×5)＝6/35。檢查約分：6＝2×3，35＝5×7，兩者沒有共同的因數，所以6/35已經是最簡分數。,1
一條彩帶長18公尺，小美用了全部的2/9，請問小美用了幾公尺？,0,2,4,6,9,4,求「全部的幾分之幾」就是用乘法。18×2/9＝(18×2)/9＝36/9＝4公尺。也可以先約分：18÷9＝2，所以變成2×2＝4公尺。答案是4公尺。,1
計算 9×4/6，請用帶分數回答。,1,,,,,6,整數乘以分數：9×4/6＝(9×4)/6＝36/6＝6。也可以先約分：9和6的最大公因數是3，9÷3＝3，6÷3＝2，變成3×4/2＝(3×4)/2＝12/2＝6。因為結果是整數6，所以帶分數的寫法就是6。,1
一包糖果有24顆，弟弟吃了全部的1/6，請問弟弟吃了幾顆？,0,3,4,6,8,4,求「全部的幾分之幾」就是用乘法。24×1/6＝(24×1)/6＝24/6＝4顆。也可以先約分：24÷6＝4，所以答案就是4顆糖果。,1
計算 5×7/10，請用帶分數回答。,0,3又1/2,3又1/5,2又3/4,4又1/10,3又1/2,整數乘以分數：5×7/10＝(5×7)/10＝35/10。約分：35和10的最大公因數是5，35÷5＝7，10÷5＝2，所以35/10＝7/2。化為帶分數：7÷2＝3餘1，所以7/2＝3又1/2。,1
計算 1/4×2/3，請用最簡分數回答。,0,2/12,1/6,1/7,3/8,1/6,分數乘以分數：分子乘以分子，分母乘以分母。1/4×2/3＝(1×2)/(4×3)＝2/12。約分：2和12的最大公因數是2，2÷2＝1，12÷2＝6，所以2/12＝1/6。也可以先約分：分子2和分母4的公因數是2，約掉得1和2，變成1/2×1/3＝1/6。,1
計算 8×5/12，請用帶分數回答。,0,3又1/3,2又2/3,3又1/6,4又1/12,3又1/3,整數乘以分數：8×5/12＝(8×5)/12＝40/12。約分：40和12的最大公因數是4，40÷4＝10，12÷4＝3，所以40/12＝10/3。化為帶分數：10÷3＝3餘1，所以10/3＝3又1/3。,1
計算 3/8×4/5，請用最簡分數回答。,1,,,,,3/10,分數乘以分數：分子乘以分子，分母乘以分母。3/8×4/5。先約分更簡單：分子4和分母8的公因數是4，約掉得1和2。變成3/2×1/5＝(3×1)/(2×5)＝3/10。檢查：3和10沒有共同因數，已是最簡分數。驗算：(3×4)/(8×5)＝12/40＝3/10，答案正確。,1
計算 5/6×9/10，請用最簡分數回答。,0,3/4,45/60,1/2,9/20,3/4,分數乘以分數：5/6×9/10。先約分：分子5和分母10的公因數是5，約掉得1和2；分子9和分母6的公因數是3，約掉得3和2。變成1/2×3/2＝(1×3)/(2×2)＝3/4。驗算：(5×9)/(6×10)＝45/60，45和60的最大公因數是15，45÷15＝3，60÷15＝4，所以45/60＝3/4，答案正確。,2
計算 2又1/3×3/7，請用最簡分數回答。,0,6/21,1,2/3,7/3,1,帶分數的乘法：先把帶分數化為假分數。2又1/3＝(2×3＋1)/3＝7/3。然後計算：7/3×3/7。先約分：分子7和分母7約掉，分子3和分母3約掉。變成1/1×1/1＝1。所以答案是1。,2
一塊長方形土地長7/8公里，寬4/7公里，請問面積是幾平方公里？請用最簡分數回答。,0,28/56,1/2,4/8,7/14,1/2,長方形面積＝長×寬。7/8×4/7＝(7×4)/(8×7)＝28/56。約分：28和56的最大公因數是28，28÷28＝1，56÷28＝2，所以28/56＝1/2平方公里。先約分更快：分子7和分母7約掉，分子4和分母8約掉得1和2，變成1/2×1/1＝1/2。,2
計算 1又2/5×5/6，請用帶分數回答。,1,,,,,1又1/6,帶分數的乘法：先把帶分數化為假分數。1又2/5＝(1×5＋2)/5＝7/5。然後計算：7/5×5/6。先約分：分子5和分母5約掉。變成7/1×1/6＝7/6。化為帶分數：7÷6＝1餘1，所以7/6＝1又1/6。,2
全班有40位同學，其中3/8的人喜歡打籃球，喜歡打籃球的同學中有2/3同時也喜歡游泳。請問喜歡打籃球又喜歡游泳的有幾位同學？,0,8,10,12,15,10,分兩步計算。第一步：喜歡打籃球的人數＝40×3/8＝(40×3)/8＝120/8＝15位。第二步：其中也喜歡游泳的人數＝15×2/3＝(15×2)/3＝30/3＝10位。也可以連乘：40×3/8×2/3＝40×(3×2)/(8×3)，分子3和分母3約掉，變成40×2/8＝80/8＝10位。,2
計算 3/4×2/5×5/6，請用最簡分數回答。,0,30/120,1/4,1/3,5/24,1/4,三個分數連乘：分子全部相乘，分母全部相乘。3/4×2/5×5/6。先約分：分子5和分母5約掉，分子3和分母6約掉得1和2，分子2和分母4約掉得1和2。變成1/2×1/1×1/2＝1/4。驗算：(3×2×5)/(4×5×6)＝30/120＝1/4，答案正確。,2
一桶水有5/6公升，小花倒了這桶水的3/5到花盆裡。請問花盆裡有幾公升的水？請用最簡分數回答。,0,3/10,15/30,1/2,8/11,1/2,「倒了這桶水的3/5」就是求5/6的3/5，用乘法。5/6×3/5。先約分：分子5和分母5約掉，分子3和分母6約掉得1和2。變成1/2×1/1＝1/2公升。驗算：(5×3)/(6×5)＝15/30＝1/2，答案正確。,2
計算 2又3/4×2/11，請用最簡分數回答。,1,,,,,1/2,帶分數的乘法：先把帶分數化為假分數。2又3/4＝(2×4＋3)/4＝11/4。然後計算：11/4×2/11。先約分：分子11和分母11約掉，分子2和分母4約掉得1和2。變成1/2×1/1＝1/2。所以答案是1/2。,2
一盒巧克力有30顆，姐姐拿走了全部的2/5，姐姐拿的巧克力中有1/4分給了弟弟。請問弟弟得到幾顆巧克力？,2,2,3,4,6,3,分兩步計算。第一步：姐姐拿了30×2/5＝(30×2)/5＝60/5＝12顆。第二步：姐姐分給弟弟12×1/4＝12/4＝3顆。也可以連乘：30×2/5×1/4＝30×(2×1)/(5×4)＝30×2/20＝60/20＝3顆。所以弟弟得到3顆巧克力。,2
一杯牛奶有3/4公升，哥哥喝了全部的2/3。請問杯中還剩幾公升？請用最簡分數回答。,0,1/6,1/4,1/3,1/2,1/4,先算喝掉的量：3/4×2/3＝(3×2)/(4×3)＝6/12＝1/2公升。也可先約分：分子3和分母3約掉，變成1/4×2/1＝2/4＝1/2公升。再算剩下的量：3/4－1/2＝3/4－2/4＝1/4公升。所以杯中還剩1/4公升的牛奶。,2
計算 7/12×6/7×4/9，請用最簡分數回答。,0,2/9,168/756,1/3,4/27,2/9,三個分數連乘：先約分再乘。分子7和分母7約掉，分子6和分母12約掉得1和2，分子4和分母4...不對，重新約分：7/12×6/7×4/9。分子7和分母7約掉，分子6和分母12約掉得1和2。變成1/2×1/1×4/9＝4/18。約分：4和18的最大公因數是2，4÷2＝2，18÷2＝9，所以4/18＝2/9。,3
小明有240元，先花了全部的1/3買書，再花了「剩下」的3/4買玩具。請問小明還剩下多少元？,2,20,40,60,80,40,分步計算。買書花了：240×1/3＝80元。剩下：240－80＝160元。買玩具花了「剩下的」3/4：160×3/4＝(160×3)/4＝480/4＝120元。還剩下：160－120＝40元。注意：第二次是「剩下的3/4」，基準是剩下的160元，不是原來的240元。,3
一條鐵絲長5/6公尺，第一次剪了全部的1/5，第二次剪了「全部」的2/5。請問剪了兩次後鐵絲還剩幾公尺？請用最簡分數回答。,2,1/3,2/5,5/15,1/6,1/3,注意兩次都是「全部的」，基準都是原來的5/6公尺。第一次剪了：5/6×1/5＝5/30＝1/6公尺。第二次剪了：5/6×2/5＝10/30＝1/3公尺。兩次共剪了：1/6＋1/3＝1/6＋2/6＝3/6＝1/2公尺。剩下：5/6－1/2＝5/6－3/6＝2/6＝1/3公尺。,3
小華做了一個蛋糕，先切了全部的1/3給媽媽，再切了「剩下」的1/2給爸爸，最後切了「再剩下」的1/2給妹妹。請問妹妹拿到了全部蛋糕的幾分之幾？請用最簡分數回答。,2,1/8,1/6,1/4,1/3,1/6,分步計算。給媽媽後剩下：1－1/3＝2/3。給爸爸的量：(2/3)×(1/2)＝2/6＝1/3。給爸爸後剩下：2/3－1/3＝1/3。給妹妹的量：(1/3)×(1/2)＝1/6。所以妹妹拿到全部蛋糕的1/6。注意：每次「剩下的」基準都在改變。,3
果園面積是3/4公頃，其中2/3種蘋果，蘋果園中有3/5收成了。請問收成的蘋果園面積是幾公頃？請用最簡分數回答。,1,,,,,3/10,三個分數連乘：3/4×2/3×3/5。先約分：分子3和分母3約掉（第一個分子3和第二個分母3），分子2和分母4約掉得1和2。變成1/2×1/1×3/5＝3/10公頃。驗算：(3×2×3)/(4×3×5)＝18/60，18和60的最大公因數是6，18÷6＝3，60÷6＝10，所以18/60＝3/10，答案正確。,3
小玉有一瓶2/3公升的果汁。她喝了全部的1/4之後，把「剩下」的3/4分給同學。請問她分給同學幾公升？請用最簡分數回答。,2,1/4,3/8,1/3,5/12,3/8,先算喝掉的量：2/3×1/4＝2/12＝1/6公升。剩下的量：2/3－1/6＝4/6－1/6＝3/6＝1/2公升。分給同學的量：(1/2)×(3/4)＝3/8公升。注意：「剩下的3/4」是以剩下的1/2公升為基準，不是以原本的2/3公升為基準。,3
一條繩子剪去5/8後剩下9公尺，請問這條繩子原來有幾公尺？,2,14.4,21,24,28.8,24,反向推理。剪去5/8後剩下1－5/8＝3/8。設原來長度為x，則x×3/8＝9。求x：x＝9÷(3/8)＝9×(8/3)＝(9×8)/3＝72/3＝24公尺。驗算：24×3/8＝72/8＝9公尺，正確。,3
小美存了一筆錢，花了全部的2/7後還剩150元，請問小美原來存了多少元？,1,,,,,210,反向推理。花了2/7後剩下1－2/7＝5/7。設原來有x元，則x×5/7＝150。求x：x＝150÷(5/7)＝150×(7/5)＝(150×7)/5＝1050/5＝210元。驗算：210×2/7＝420/7＝60元花掉，210－60＝150元剩下，正確。,3
計算 5/9×3/4×6/5×2/3，請用最簡分數回答。,0,1/3,2/9,180/540,4/15,1/3,四個分數連乘：先約分再乘。分子5和分母5約掉，分子3和分母9約掉得1和3，分子6和分母3約掉得2和1，分子2和分母4約掉得1和2。變成1/3×1/1×2/1×1/2＝(1×1×2×1)/(3×1×1×2)＝2/6＝1/3。驗算：(5×3×6×2)/(9×4×5×3)＝180/540＝1/3，答案正確。,3
圖書館有450本書，其中2/9是科學類。科學類中有3/5適合小學生閱讀，適合小學生的科學類書籍中有1/6是新進的書。請問新進的適合小學生科學類書有幾本？,2,8,10,12,15,10,分步計算。科學類書籍：450×2/9＝900/9＝100本。適合小學生的科學類：100×3/5＝300/5＝60本。新進的書：60×1/6＝60/6＝10本。也可以連乘：450×2/9×3/5×1/6＝450×(2×3×1)/(9×5×6)＝450×6/270。先約分：450÷270不整除，改算分子分母：分子450×6＝2700，分母9×5×6＝270，2700÷270＝10本。,3